,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
1075,721.9130342331099,-0.27490413104287914,-539.3450403882376,837.0822036913772,-921.4545397789597,0.4363433325748563,1.6051475460502065,0.5574268974639106,-343951.616732261,-60199.43102357628,0.5758992689271679,0.4941913694232034,0.3879482883340881,True,9.789832709051565e-06,-422.6006595833058,8.032305860860682e-06,-386.69554683252295,786.9635814168417,22.33889811362303,2.7660778365459552e-05,0.04379442973631848,0.5816285125083422,True,2.0,0.004046649420317658,7.010558952301097,hs-SNR,161.25076014432568,-518.2872928157224,0.0005081235573629864,-498.55120486665567,124.55015793241323,7.010558952301097,0.004046649420317658,0.21856203568463065,0.6269108055588998,True,,,,,,,,,,,,,,,,,,,,
1140,771.8577368013941,0.2451096210506125,654.4746857761518,-819.8620679490234,433.95927663175326,0.4108574535558535,0.9427778837063028,0.4051651015807183,-424901.4496161185,94124.89487705423,0.5568120879225334,0.30322198785669546,0.36732685043713065,True,1.6875110955275438e-05,552.3439505168457,-1.8507685273824947e-05,519.8911267986475,907.754180172084,2.541612976712372,2.3072236620959092e-05,0.035572257654587124,0.5812588505233452,True,2.0,0.00031407812785699287,0.3135899251059016,noneSNR,52.17789180534264,623.0754034978481,0.0022408330444257355,621.4021662475308,145.52770239019478,0.3135899251059016,0.00031407812785699287,0.06275940057517207,0.5916380129334535,True,,,,,,,,,,,,,,,,,,,,
1232,470.1479875674086,0.2793992417461831,254.64703383556184,-3.4149049226634816,568.1229723769917,0.2579277127450651,2.6962922886540843,-0.8550288670561149,-12957.672796739165,3850.566947274052,0.4278391354906046,0.5315682609875018,0.19014255768457686,True,1.2186666044175055e-05,89.99901431210193,0.00019063517470522133,93.57815939367573,687.7606119659332,1.0880069166601058,-6.3147160697111e-07,,,False,2.0,3.891386768650012e-06,0.038067386566808636,noneSNR,3.3429186330022183e-06,130.32831960947541,0.00011202425581453986,127.27568739047457,455.33991810290917,0.038067386566808636,3.891386768650012e-06,0.0016744564300643927,0.5789586909372617,True,,,,,,,,,,,,,,,,,,,,
1259,376.6301937140415,-0.19905304245274152,-478.5629375455716,649.4558976519087,-5.459380425093741,0.16977996557353406,0.214822624808794,1.1494720411919817,-168886.9328837383,40294.0461529675,0.4672861330818431,0.24528432973419545,-1.3678676339962164,True,-4.228384585427487e-06,-415.1509470047406,1.9372627940836464e-05,-410.1779854031273,546.0529841843257,0.014591137165211874,2.3294350519854604e-06,0.002055441506806189,0.5785951004009721,True,2.0,0.0002796446003257117,0.10885467207762643,noneSNR,48.13309370071153,-447.5506618906121,-0.00040180121520482236,-445.7281806023024,146.8436829290953,0.10885467207762643,0.0002796446003257117,0.05323715665810455,0.5908418342499746,True,,,,,,,,,,,,,,,,,,,,
1576,684.4133430396624,-0.2625053981696385,-659.8073193785401,798.1571541675946,-146.56658266454485,0.3805829913879841,0.5719306336136498,0.5111653955944105,-392294.27928805776,131111.73553105403,0.546091535755836,0.2281768910024809,0.26636893888905083,True,2.786751577849403e-07,-573.159826817805,2.527352619998733e-05,-551.4500364004301,835.6346751669514,4.4042054193727145,1.396102247189e-05,0.028183304586800288,0.5803929929561394,True,2.0,0.00032392492597225716,0.13765540735781198,noneSNR,52.858317427466076,-626.07286309217,0.0028770218214936878,-624.2109147927317,145.81191923715846,0.13765540735781198,0.00032392492597225716,0.06576269286319109,0.5918573571648225,True,,,,,,,,,,,,,,,,,,,,
1882,724.291374462977,-0.2877573280173885,-818.3661332201535,931.1703998053804,-214.1516269455408,0.4672181984142783,0.4661439815424974,0.4504218218145542,-582889.1942901679,116099.20745542535,0.5868781570281557,0.19160629902138335,0.358410713173666,True,-1.3367453397328536e-05,-741.201926574793,1.56807945742055e-06,-719.3395734246542,861.9853579673087,1.3364461483198509,1.2374241511001348e-05,0.030641622341000176,0.580215309418974,True,2.0,0.0004022399194620412,0.3527571385299666,noneSNR,58.46607460798403,-782.0475478087117,-0.0002486299329160333,-779.6008695850797,143.65418952696717,0.3527571385299666,0.0004022399194620412,0.056068477805385805,0.5934920723812412,True,,,,,,,,,,,,,,,,,,,,
1886,317.07669622554886,0.2905589830131982,-499.64923020626213,883.6170615213703,-245.42661812105098,0.18654703471585132,0.32565659762606824,1.9578894402370204,-185798.22430242112,-35586.63000242445,0.509353725946545,0.4077290561126872,-2.7562238842025604,True,0.00012889531671210757,-472.20118254362364,5.757629536885301e-06,-467.0974178800996,576.8420638346237,0.2013508245356661,2.4442002676398555e-06,0.005200106963920597,0.5786253629702108,True,2.0,0.006133465019249917,15.483402022734268,hs-SNR,184.0320966201442,-516.8488191892473,-0.00033553326816356205,-555.590146679107,118.09745756790345,15.483402022734268,0.006133465019249917,0.3253620011024254,0.6376776825305641,True,,,,,,,,,,,,,,,,,,,,
2360,72.70935548860756,0.15614329646294614,124.41049185289377,-86.19456159160734,781.3146002285637,0.1270072698319457,2.6406361537872987,0.7447866258869801,2738.8594399711883,-54757.199356122284,0.4290378929066739,0.7842901427613215,0.07449084142277898,True,30.91960211638909,6.666988486422801,-0.0007132015670455669,5.91926264613973,112.06357113044581,0.03989779313123165,0.0001747004949839413,0.05283884652017118,0.588040939691729,True,2.0,0.0037761043597634397,23.343997067848182,hs-SNR,239.72043064641082,121.33062552901319,214.4135050898513,53.57984363909974,65.96987252880551,23.343997067848182,0.0037761043597634397,0.4114214304655445,0.6253046760070047,True,,,,,,,,,,,,,,,,,,,,
2645,549.5441072237081,-0.26001690311397985,-918.8953772403867,839.5570218870221,-634.9853931959926,0.2852041742091575,0.4967414800396566,0.5991795901474383,-501213.3249484233,-173583.17391924086,0.5020693852727989,0.2240486350344872,0.10451854814638606,True,-1.5087776842883413e-05,-834.7479209540843,6.435706487679433e-05,-821.6819884853815,690.3494831421573,1.2738404328512158,9.387242553241023e-06,0.01987697851425903,0.5798464754504963,True,2.0,0.00032448630751851464,0.19890912174210484,noneSNR,52.567441360222844,-884.4422314421406,0.0005999567657562919,-882.4711347062614,146.61778178498238,0.19890912174210484,0.00032448630751851464,0.07087640531666052,0.5918697585209642,True,,,,,,,,,,,,,,,,,,,,
2914,903.8746657446214,0.2765737371055895,566.7750215283692,-367.8719168477413,638.9727810671793,0.6219433908643985,1.7117151884611541,-0.8594639204902794,-308846.3475418448,141987.96117253572,0.6096621806571811,0.28468481036690857,0.5140577105239971,True,2.7037016585038185e-05,461.2213743054682,1.8985272230188918e-10,422.6571889298308,840.5246506911967,16.477130063580375,5.061485937881543e-05,0.03837922715551175,0.5831298678077783,True,2.0,0.0002632376154221264,0.09361774717160642,noneSNR,48.723950483720245,531.6424739752097,0.003001279730472192,530.0639359267814,148.38433181307767,0.09361774717160642,0.0002632376154221264,0.06394875545716942,0.5904447867290562,True,,,,,,,,,,,,,,,,,,,,
2940,237.9206050844737,0.08164165262389705,-220.35386379010598,75.51691712827278,-707.6484937513185,0.13132107283679026,2.078848248314561,0.40407205825684656,1129.5349515542564,-53133.097653150966,0.4169983540911739,0.5870574051214481,0.11168589403089377,True,-2.2851358937680758e-05,-130.31029470031078,7.196347269837198e-05,-130.84593551146446,323.452269583017,0.22640195849652398,-2.8597384210031864e-07,,,False,2.0,1.9271941183909157e-07,0.07097849621112573,noneSNR,-9.831052653561728e-06,-135.01141313156006,1.1782193594347565e-05,-134.75000442332086,313.0303932238777,0.07097849621112573,1.9271941183909157e-07,0.001301253137289557,0.5777085984278866,True,,,,,,,,,,,,,,,,,,,,
3097,301.0108416017271,-0.26210278052029323,-890.6677775608508,766.6992782052243,-96.60572246078436,0.1705885128447372,0.091725392212877,0.7752635886425855,-365030.1416335763,-15871.645866118792,0.4520983878612199,0.15214194616031684,-1.4675446621001478,True,-1.0497799525235961e-05,-837.360837890506,0.0001448104349366752,-836.0841971668848,416.2065299826654,0.0008763115580450176,5.037145632112335e-07,0.00603079021964066,0.5779294692019122,True,2.0,0.0002577474760038476,0.16289723773749645,noneSNR,46.77654418456299,-851.7149333977037,0.0001364670168369179,-849.5097259047525,148.11256407312732,0.16289723773749645,0.0002577474760038476,0.047406811368850096,0.5903091094848006,True,,,,,,,,,,,,,,,,,,,,
4029,910.449838915495,0.2613598261789541,637.5806384352277,-900.2195712463836,15.513567397686984,0.5769892169751836,0.9123020560141066,0.11865704749359952,-514871.1076512747,321772.3865330682,0.6279401340452353,0.24785168858579326,0.5731309841598887,True,-1.4415455245094153e-05,543.8988953851133,-1.3424482878697775e-05,502.6829969289407,959.0439407013433,13.377641605864484,3.442257226778361e-05,0.042044968222043184,0.5821208016683519,True,2.0,0.00041881870536459784,0.36922327547682704,noneSNR,59.82985730012193,605.055527379758,-0.00016095401981261308,602.7943596694382,142.96573705349124,0.36922327547682704,0.00041881870536459784,0.05775478784701371,0.5938164676658748,True,,,,,,,,,,,,,,,,,,,,
4057,774.669392712942,0.22111981629573235,422.5292289776605,-634.6550418258954,120.16894772176556,0.3609833962198461,1.6166688636336188,0.2997965152519266,-219518.0208398729,201413.9309841943,0.5274847014908302,0.4541333017837258,0.3470847629593543,True,-5.1647324954202636e-06,298.8688691106832,-0.00012383235232413692,258.0221591094521,833.1763613373913,44.73818238508488,3.7853651728793015e-05,0.03980368962233501,0.5823518891170111,True,2.0,0.00030319619758360837,0.11560948870967992,noneSNR,51.18345797045551,393.71079349875015,0.00025938252312340305,392.20305187540583,145.86515919384857,0.11560948870967992,0.00030319619758360837,0.062290737851686866,0.5913914652756613,True,,,,,,,,,,,,,,,,,,,,
4406,367.940511321832,0.2081253520922332,276.3122051919554,-696.005282124166,82.71146458891984,0.1712415094006614,0.502835269677285,2.1630850185520525,-99360.96844602347,4752.464920724771,0.5102507790520764,0.4862229871779966,-2.1550356431980573,True,2.386379868419491e-05,187.4598588408494,2.0477283648105926e-05,177.5789353128191,538.5825632219788,0.7464803456667823,9.905516841386959e-07,0.04448336572132034,0.5781623272613541,True,2.0,0.023789426945050374,121.22573308110994,hs-SNR,224.8110227732399,271.93240667814604,-3.203186058776628e-06,206.71128616282257,91.85629273478172,121.22573308110994,0.023789426945050374,0.6652773723900691,0.6891187496714722,True,,,,,,,,,,,,,,,,,,,,
4444,417.0434058189322,0.1499453159460573,201.26022284568603,-18.148339170060577,44.728528943881656,0.15820957436089475,2.1807104366396186,-0.3816475614985474,-1792.2005172975278,65029.49474669661,0.3977042873634181,0.4815696822434801,0.1415114769484025,True,-1.1818272423608314e-05,10.986067747623887,-0.00023230668722715717,11.816847834683006,892.213217201493,0.04494882814799439,-1.2323592046415757e-08,,,False,2.0,2.145453176996044e-06,0.012392666548180388,noneSNR,4.090765060259041e-07,94.089094344578,0.00011664820581581543,93.03263333087696,417.7568590221232,0.012392666548180388,2.145453176996044e-06,0.0007556941032692441,0.5785449822623684,True,,,,,,,,,,,,,,,,,,,,
4710,237.22914937851718,0.12490206937702192,-395.0113649461084,607.5608398842382,-60.216748648685105,0.13427551860268908,0.10516409034384397,1.5897254129679843,-107828.81088109444,-5812.03479044367,0.4678778000870874,0.2912452580806251,-5.873542550220092,True,1.1739118369368673e-05,-413.6793077474633,5.060327083161716e-05,-413.50714564029886,314.35779622002684,0.0002674936974926822,1.2061175422475268e-07,0.0036125520003835727,0.5776337623010785,True,2.0,0.002159181345298976,6.4104186773657545,hs-SNR,127.10810749751028,-413.9326460049948,4.177303489976469e-06,-442.0281977068962,138.25574240262546,6.4104186773657545,0.002159181345298976,0.16724762943390326,0.6140260058493703,True,,,,,,,,,,,,,,,,,,,,
4900,295.16670334405416,-0.20898905862473788,-237.9824395328092,259.560224090121,-97.30630871288271,0.15445274181020166,0.6546123929616531,0.8430814304938846,-28534.4800460256,6413.489451361464,0.4468562457544229,0.304166669989394,-0.11700037536491588,True,-1.0257640504514148e-05,-161.4595097925333,7.602672937315018e-05,-160.81638123529595,330.24673921650395,0.07390854405866776,7.095794776945159e-07,0.002668900506362464,0.5780376478661221,True,2.0,0.0010754023525553398,1.3357891903455084,hs-SNR,89.98478274985811,-204.72762849843127,7.678638150416559e-05,-193.96925372251442,142.7146013774643,1.3357891903455084,0.0010754023525553398,0.07499274648212972,0.6034984928085255,True,,,,,,,,,,,,,,,,,,,,
5750,322.2999543902372,-0.07891758314781758,-343.69998278737813,503.1250863829039,-359.960967087315,0.13359738925164416,0.7732276749714396,1.3819057188490478,-83204.11368164298,-34860.93338870487,0.4588795814899426,0.42362453855103455,-0.4838350558099738,True,-1.8844615814842492e-06,-265.10426471913706,0.00013181553774238854,-259.79456900802694,443.4963346844695,0.9635640863622824,3.336309652813352e-06,0.010632555888082469,0.5788397190946243,True,2.0,0.00013261237540653474,0.0010116704228551043,h-SNR,33.8234844362704,-324.6090737532539,-0.0028368097001278893,-323.8889019086732,152.96308996742783,0.0010116704228551043,0.00013261237540653474,0.04610462730431393,0.5866759699751309,True,,,,,,,,,,,,,,,,,,,,
5848,253.2725989136467,-0.06906443834253734,219.97973728424043,12.80824106876264,495.61749736658317,0.1309793353143087,1.805151443172188,0.0034262174931669297,10839.691757683011,-19804.10416330946,0.4001339086314465,0.4518588970419082,0.13097770955510232,True,-1.5605206383406862e-05,107.67339186282624,-1.3306372177782702e-05,108.66113903406729,531.6567714658896,0.42426141273699614,-2.2725584366938319e-07,,,False,2.0,1.344151958418656e-06,0.02429494736247761,noneSNR,7.3292163859482895e-06,129.2741591182735,-0.00016816906374801454,127.57883856616358,417.51191867050517,0.02429494736247761,1.344151958418656e-06,0.00080719362562741,0.5782961191016484,True,,,,,,,,,,,,,,,,,,,,
6121,352.9300268982151,-0.2331780256986038,569.9660839775098,-897.5479970595908,189.72727471888675,0.17704300017018784,0.27574307580905016,1.7492285452162932,-216712.1928967916,-13271.563872204475,0.4959075047145163,0.3604738598216448,-2.5970978322168388,True,8.746985410280715e-06,531.0456014560052,2.583745967957949e-06,525.2574720603499,648.6014254397627,0.18837534688873347,2.5401058504357767e-06,0.003449221862825209,0.5786501103700463,True,2.0,0.0004925873137073214,0.39749854219252256,noneSNR,63.815518422419466,603.4459693020871,6.957491464650768e-05,606.9540048542314,141.9435634862492,0.39749854219252256,0.0004925873137073214,0.04637720965556382,0.5951853587508956,True,,,,,,,,,,,,,,,,,,,,
6418,314.802855728322,-0.05330980424462961,-313.6893380717463,590.2130402767108,-332.8005732554782,0.13102861686334769,0.7430626548124025,1.8240245937165624,-87458.38891966612,-33020.43530977747,0.4760168150819408,0.489769762655861,-0.9883472853352492,True,-1.7335504806996954e-05,-231.30435937478055,-1.979090943094442e-06,-224.5423468499889,482.35701443420317,1.5122077414062574,1.670351231813925e-06,0.02009677994918994,0.5784045614447791,True,2.0,0.0002158573055654336,0.20581671785953404,noneSNR,41.63561856658825,-294.8803686349934,0.0006082367923519096,-293.2677713317997,150.2617589713695,0.20581671785953404,0.0002158573055654336,0.025808334949807846,0.5892210590470595,True,,,,,,,,,,,,,,,,,,,,
6746,185.3731242682652,0.2818165556324371,-136.26759054475656,113.14286213074888,-146.64821186806762,0.14101410880758136,0.7468166189641195,0.9793204881002392,2222.216702296266,-1599.445030996172,0.4458135566533775,0.34992423609106976,-0.18003813951516545,True,3.6135574339667747e-06,-125.67822311834331,2.3624340029164e-05,-125.20313714273128,302.45821799077805,0.024249815384280282,5.207651837801444e-07,0.0034799396819149733,0.577939185547671,True,2.0,0.0001912600469637021,0.0806201230229533,noneSNR,43.085410097586916,-171.64757365864295,2.4461221504419734e-05,-174.06065947395248,151.72965393945015,0.0806201230229533,0.0001912600469637021,0.05152033545604227,0.5885312127092204,True,,,,,,,,,,,,,,,,,,,,
6852,698.7020997163464,-0.27258665244386343,-853.7413068523527,851.5575321533931,-522.0240281129768,0.4115983307156505,0.5963843166336108,0.4145396881790804,-550987.3923009415,-28650.474939165804,0.5575731342773638,0.21818602718824945,0.33956292154962564,True,-2.403937632218553e-05,-768.5491915609214,8.568040744592799e-06,-746.7215721359943,840.1216421015041,0.8947387810612781,1.4046514085262365e-05,0.028831032741196444,0.5804022701564654,True,2.0,0.00030778963038519586,0.2863582411541188,noneSNR,51.55801830759089,-818.7523143110453,0.0005520272936592056,-816.9314814381903,145.68892797332387,0.2863582411541188,0.00030778963038519586,0.0573389886394868,0.5914960815256755,True,,,,,,,,,,,,,,,,,,,,
7111,830.4534993650152,-0.24118010344229995,-399.93619080645067,-13.045902126919145,-24.963359444548587,0.4462522453495097,2.0699548392091507,-1.6202608343986435,-97312.6566826792,272986.3848031558,0.4901167364868882,0.2474452374025137,0.12918673240223294,True,6.040658444737249e-06,-233.71746495888283,-5.997927849138581e-06,-111.53640279809632,755.4082172123327,87.3154414847088,0.00016682356870891793,0.09133209402630864,0.5877994158325441,True,2.0,0.00016682356870891793,87.3154414847088,s-sym,8.869811436150872e-06,-284.8710432720225,3.035977400416004e-05,-258.1458429674355,716.9350248604406,9.88684431853858,5.665666193635167e-05,0.02190594919081116,0.5834632936176446,True,,,,,,,,,,,,,,,,,,,,
